Date,Time,Prec
4/9/2019,13:00,0
4/9/2019,19:00,0
4/10/2019,1:00,0
4/10/2019,7:00,0
4/10/2019,13:00,0
4/10/2019,19:00,0
4/11/2019,1:00,0
4/11/2019,7:00,0
4/11/2019,13:00,0
4/11/2019,19:00,0
4/12/2019,1:00,0
4/12/2019,7:00,0
4/12/2019,13:00,0.01
4/12/2019,19:00,0.36
4/13/2019,1:00,0.37
4/13/2019,7:00,0.3
4/13/2019,13:00,0.02
4/13/2019,19:00,0
4/14/2019,1:00,0
4/14/2019,7:00,0.02
4/14/2019,13:00,0.1
4/14/2019,19:00,0.32
4/15/2019,1:00,2.76
4/15/2019,7:00,1.35
4/15/2019,13:00,0
4/15/2019,19:00,0
4/16/2019,1:00,0
4/16/2019,7:00,0
4/16/2019,13:00,0
4/16/2019,19:00,0
4/17/2019,1:00,0
4/17/2019,7:00,0
4/17/2019,13:00,0.02
4/17/2019,19:00,0
4/18/2019,1:00,0
4/18/2019,7:00,0.04
4/18/2019,13:00,0.07
4/18/2019,19:00,0
4/19/2019,1:00,0
4/19/2019,7:00,0
4/19/2019,13:00,0.05
4/19/2019,19:00,2.96
4/20/2019,1:00,0.82
4/20/2019,7:00,0.98
4/20/2019,13:00,0
4/20/2019,19:00,0
4/21/2019,1:00,0.37
4/21/2019,7:00,0
4/21/2019,13:00,0
4/21/2019,19:00,0.11
4/22/2019,1:00,0.3
4/22/2019,7:00,0.03
4/22/2019,13:00,0
4/22/2019,19:00,0
4/23/2019,1:00,0
4/23/2019,7:00,0
4/23/2019,13:00,0
4/23/2019,19:00,0
4/24/2019,1:00,0
4/24/2019,7:00,0.27
4/24/2019,13:00,0
4/24/2019,19:00,0
4/25/2019,1:00,0
4/25/2019,7:00,0
4/25/2019,13:00,0
4/25/2019,19:00,0
4/26/2019,1:00,0
4/26/2019,7:00,0.55
4/26/2019,13:00,0.58
4/26/2019,19:00,2.62
4/27/2019,1:00,0
4/27/2019,7:00,0
4/27/2019,13:00,0
4/27/2019,19:00,0
4/28/2019,1:00,0
4/28/2019,7:00,0
4/28/2019,13:00,0
4/28/2019,19:00,0.45
4/29/2019,1:00,0
4/29/2019,7:00,0
4/29/2019,13:00,0
4/29/2019,19:00,0
4/30/2019,1:00,0.09
4/30/2019,7:00,0.02
4/30/2019,13:00,0
4/30/2019,19:00,0
5/1/2019,1:00,0.06
5/1/2019,7:00,0.15
5/1/2019,13:00,0.07
5/1/2019,19:00,0
5/2/2019,1:00,0
5/2/2019,7:00,0
5/2/2019,13:00,0
5/2/2019,19:00,0
5/3/2019,1:00,0
5/3/2019,7:00,0
5/3/2019,13:00,0.27
5/3/2019,19:00,1.44
5/4/2019,1:00,0.06
5/4/2019,7:00,0.15
5/4/2019,13:00,0.04
5/4/2019,19:00,0
5/5/2019,1:00,0.01
5/5/2019,7:00,6.55
5/5/2019,13:00,1.71
5/5/2019,19:00,0.9
5/6/2019,1:00,0.08
5/6/2019,7:00,0.04
5/6/2019,13:00,0
5/6/2019,19:00,0.11
5/7/2019,1:00,0
5/7/2019,7:00,0
5/7/2019,13:00,0
5/7/2019,19:00,0.59
5/8/2019,1:00,0
5/8/2019,7:00,0
5/8/2019,13:00,0.15
5/8/2019,19:00,0.05
5/9/2019,1:00,0.48
5/9/2019,7:00,0.31
5/9/2019,13:00,0.7
5/9/2019,19:00,0.48
5/10/2019,1:00,0
5/10/2019,7:00,0
5/10/2019,13:00,0.79
5/10/2019,19:00,1.03
5/11/2019,1:00,1.49
5/11/2019,7:00,0
5/11/2019,13:00,0.01
5/11/2019,19:00,0.04
5/12/2019,1:00,0.27
5/12/2019,7:00,0.4
5/12/2019,13:00,0.6
5/12/2019,19:00,0.18
5/13/2019,1:00,0.03
5/13/2019,7:00,0.23
5/13/2019,13:00,0.54
5/13/2019,19:00,0.12
5/14/2019,1:00,0
5/14/2019,7:00,0
5/14/2019,13:00,0
5/14/2019,19:00,0.01
5/15/2019,1:00,0
5/15/2019,7:00,0
5/15/2019,13:00,0
5/15/2019,19:00,0
5/16/2019,1:00,0
5/16/2019,7:00,0
5/16/2019,13:00,0.01
5/16/2019,19:00,0
5/17/2019,1:00,0
5/17/2019,7:00,0
5/17/2019,13:00,0
5/17/2019,19:00,0
5/18/2019,1:00,0.05
5/18/2019,7:00,0
5/18/2019,13:00,0
5/18/2019,19:00,0.19
5/19/2019,1:00,0
5/19/2019,7:00,0.59
5/19/2019,13:00,0.02
5/19/2019,19:00,0
5/20/2019,1:00,0
5/20/2019,7:00,0
5/20/2019,13:00,0
5/20/2019,19:00,0
5/21/2019,1:00,0
5/21/2019,7:00,0
5/21/2019,13:00,0
5/21/2019,19:00,0
5/22/2019,1:00,0
5/22/2019,7:00,0
5/22/2019,13:00,0
5/22/2019,19:00,0
5/23/2019,1:00,0
5/23/2019,7:00,0
5/23/2019,13:00,0
5/23/2019,19:00,0
5/24/2019,1:00,0
5/24/2019,7:00,0
5/24/2019,13:00,0
5/24/2019,19:00,0
5/25/2019,1:00,0
5/25/2019,7:00,0
5/25/2019,13:00,0
5/25/2019,19:00,0
5/26/2019,1:00,0
5/26/2019,7:00,0.12
5/26/2019,13:00,0
5/26/2019,19:00,1.31
5/27/2019,1:00,0.32
5/27/2019,7:00,0
5/27/2019,13:00,0
5/27/2019,19:00,0
5/28/2019,1:00,0
5/28/2019,7:00,0
5/28/2019,13:00,0.08
5/28/2019,19:00,0
5/29/2019,1:00,0
5/29/2019,7:00,0
5/29/2019,13:00,0
5/29/2019,19:00,0
5/30/2019,1:00,0
5/30/2019,7:00,0
5/30/2019,13:00,0
5/30/2019,19:00,0.05
5/31/2019,1:00,0.26
5/31/2019,7:00,0
5/31/2019,13:00,0
5/31/2019,19:00,0
6/1/2019,1:00,0.01
6/1/2019,7:00,0.01
6/1/2019,13:00,0
6/1/2019,19:00,0
6/2/2019,1:00,0
6/2/2019,7:00,0.01
6/2/2019,13:00,0
6/2/2019,19:00,0
6/3/2019,1:00,3.05
6/3/2019,7:00,0
6/3/2019,13:00,0
6/3/2019,19:00,0
6/4/2019,1:00,0
6/4/2019,7:00,0
6/4/2019,13:00,0
6/4/2019,19:00,0
6/5/2019,1:00,0
6/5/2019,7:00,0
6/5/2019,13:00,0
6/5/2019,19:00,0
6/6/2019,1:00,0.48
6/6/2019,7:00,0.17
6/6/2019,13:00,0
6/6/2019,19:00,0.86
6/7/2019,1:00,0.05
6/7/2019,7:00,0.05
6/7/2019,13:00,0
6/7/2019,19:00,0
6/8/2019,1:00,0
6/8/2019,7:00,0
6/8/2019,13:00,0
6/8/2019,19:00,0
6/9/2019,1:00,0
6/9/2019,7:00,0
6/9/2019,13:00,0.04
6/9/2019,19:00,0.74
6/10/2019,1:00,0.01
6/10/2019,7:00,0.33
6/10/2019,13:00,1.27
6/10/2019,19:00,0
6/11/2019,1:00,0
6/11/2019,7:00,0.31
6/11/2019,13:00,0
6/11/2019,19:00,0
6/12/2019,1:00,0
6/12/2019,7:00,0
6/12/2019,13:00,0
6/12/2019,19:00,0
6/13/2019,1:00,0
6/13/2019,7:00,1.37
6/13/2019,13:00,0.64
6/13/2019,19:00,1.45
6/14/2019,1:00,0
6/14/2019,7:00,0
6/14/2019,13:00,0
6/14/2019,19:00,0
6/15/2019,1:00,0
6/15/2019,7:00,0
6/15/2019,13:00,0
6/15/2019,19:00,0
6/16/2019,1:00,0.01
6/16/2019,7:00,0
6/16/2019,13:00,0
6/16/2019,19:00,0.02
6/17/2019,1:00,0
6/17/2019,7:00,1.19
6/17/2019,13:00,0
6/17/2019,19:00,0.47
6/18/2019,1:00,0
6/18/2019,7:00,0
6/18/2019,13:00,0.31
6/18/2019,19:00,0
6/19/2019,1:00,1.05
6/19/2019,7:00,0.13
6/19/2019,13:00,0.05
6/19/2019,19:00,0
6/20/2019,1:00,0.19
6/20/2019,7:00,0.09
6/20/2019,13:00,0.02
6/20/2019,19:00,0.05
6/21/2019,1:00,0.05
6/21/2019,7:00,0
6/21/2019,13:00,0.01
6/21/2019,19:00,0
6/22/2019,1:00,0
6/22/2019,7:00,0
6/22/2019,13:00,0
6/22/2019,19:00,0
6/23/2019,1:00,0
6/23/2019,7:00,0
6/23/2019,13:00,0
6/23/2019,19:00,0
6/24/2019,1:00,0
6/24/2019,7:00,0
6/24/2019,13:00,0
6/24/2019,19:00,0
6/25/2019,1:00,0
6/25/2019,7:00,0.03
6/25/2019,13:00,0
6/25/2019,19:00,0
6/26/2019,1:00,0
6/26/2019,7:00,0
6/26/2019,13:00,0
6/26/2019,19:00,0
6/27/2019,1:00,0
6/27/2019,7:00,0
6/27/2019,13:00,0
6/27/2019,19:00,0
6/28/2019,1:00,0.01
6/28/2019,7:00,0
6/28/2019,13:00,0
6/28/2019,19:00,0
6/29/2019,1:00,0
6/29/2019,7:00,0
6/29/2019,13:00,0
6/29/2019,19:00,0
6/30/2019,1:00,0.44
6/30/2019,7:00,0.76
6/30/2019,13:00,0
6/30/2019,19:00,0
7/1/2019,1:00,0
7/1/2019,7:00,0
7/1/2019,13:00,0
7/1/2019,19:00,0
7/2/2019,1:00,0
7/2/2019,7:00,0
7/2/2019,13:00,0
7/2/2019,19:00,0
7/3/2019,1:00,0.89
7/3/2019,7:00,0
7/3/2019,13:00,0
7/3/2019,19:00,0
7/4/2019,1:00,0.03
7/4/2019,7:00,0.15
7/4/2019,13:00,0.1
7/4/2019,19:00,0.71
7/5/2019,1:00,0.4
7/5/2019,7:00,0
7/5/2019,13:00,0.1
7/5/2019,19:00,1.5
7/6/2019,1:00,0
7/6/2019,7:00,0
7/6/2019,13:00,0.01
7/6/2019,19:00,1.13
7/7/2019,1:00,0
7/7/2019,7:00,0.27
7/7/2019,13:00,0
7/7/2019,19:00,0.09
7/8/2019,1:00,0
7/8/2019,7:00,0
7/8/2019,13:00,1.01
7/8/2019,19:00,0.01
7/9/2019,1:00,0
7/9/2019,7:00,0
7/9/2019,13:00,0
7/9/2019,19:00,0
7/10/2019,1:00,0
7/10/2019,7:00,0
7/10/2019,13:00,0
7/10/2019,19:00,0
7/11/2019,1:00,0
7/11/2019,7:00,0.52
7/11/2019,13:00,0
7/11/2019,19:00,2.1
7/12/2019,1:00,0.21
7/12/2019,7:00,0
7/12/2019,13:00,0
7/12/2019,19:00,0
7/13/2019,1:00,0
7/13/2019,7:00,0
7/13/2019,13:00,0
7/13/2019,19:00,0
7/14/2019,1:00,0
7/14/2019,7:00,0
7/14/2019,13:00,0
7/14/2019,19:00,0
7/15/2019,1:00,0
7/15/2019,7:00,0
7/15/2019,13:00,0
7/15/2019,19:00,0
7/16/2019,1:00,0
7/16/2019,7:00,0
7/16/2019,13:00,0
7/16/2019,19:00,0
7/17/2019,1:00,0
7/17/2019,7:00,0
7/17/2019,13:00,0
7/17/2019,19:00,0
7/18/2019,1:00,1.32
7/18/2019,7:00,0
7/18/2019,13:00,0
7/18/2019,19:00,2.75
7/19/2019,1:00,0.02
7/19/2019,7:00,0
7/19/2019,13:00,0
7/19/2019,19:00,0
7/20/2019,1:00,0
7/20/2019,7:00,0
7/20/2019,13:00,0
7/20/2019,19:00,0
7/21/2019,1:00,0
7/21/2019,7:00,0
7/21/2019,13:00,0
7/21/2019,19:00,0
7/22/2019,1:00,0.61
7/22/2019,7:00,0.05
7/22/2019,13:00,0
7/22/2019,19:00,0
7/23/2019,1:00,0.03
7/23/2019,7:00,0.54
7/23/2019,13:00,0.64
7/23/2019,19:00,0.1
7/24/2019,1:00,0.04
7/24/2019,7:00,0.25
7/24/2019,13:00,0
7/24/2019,19:00,0
7/25/2019,1:00,0
7/25/2019,7:00,0
7/25/2019,13:00,0
7/25/2019,19:00,0
7/26/2019,1:00,0
7/26/2019,7:00,0
7/26/2019,13:00,0
7/26/2019,19:00,0
7/27/2019,1:00,0
7/27/2019,7:00,0
7/27/2019,13:00,0
7/27/2019,19:00,0
7/28/2019,1:00,0
7/28/2019,7:00,0
7/28/2019,13:00,0
7/28/2019,19:00,0
7/29/2019,1:00,0
7/29/2019,7:00,0
7/29/2019,13:00,0
7/29/2019,19:00,0
7/30/2019,1:00,0
7/30/2019,7:00,0
7/30/2019,13:00,0
7/30/2019,19:00,0
7/31/2019,1:00,0
7/31/2019,7:00,0.01
7/31/2019,13:00,0.01
7/31/2019,19:00,0.04
8/1/2019,1:00,0.37
8/1/2019,7:00,0
8/1/2019,13:00,0
8/1/2019,19:00,0.11
8/2/2019,1:00,0
8/2/2019,7:00,0
8/2/2019,13:00,1.18
8/2/2019,19:00,0
8/3/2019,1:00,0
8/3/2019,7:00,0
8/3/2019,13:00,0
8/3/2019,19:00,0
8/4/2019,1:00,0.36
8/4/2019,7:00,0.28
8/4/2019,13:00,0
8/4/2019,19:00,0
8/5/2019,1:00,0
8/5/2019,7:00,0
8/5/2019,13:00,0
8/5/2019,19:00,0
8/6/2019,1:00,0
8/6/2019,7:00,0
8/6/2019,13:00,0
8/6/2019,19:00,0
8/7/2019,1:00,0.06
8/7/2019,7:00,0
8/7/2019,13:00,0
8/7/2019,19:00,0.04
8/8/2019,1:00,0
8/8/2019,7:00,0.04
8/8/2019,13:00,0
8/8/2019,19:00,0
8/9/2019,1:00,0
8/9/2019,7:00,0
8/9/2019,13:00,0
8/9/2019,19:00,0
8/10/2019,1:00,0
8/10/2019,7:00,0
8/10/2019,13:00,0
8/10/2019,19:00,0
8/11/2019,1:00,0
8/11/2019,7:00,0
8/11/2019,13:00,0
8/11/2019,19:00,0
8/12/2019,1:00,0
8/12/2019,7:00,0
8/12/2019,13:00,0
8/12/2019,19:00,0
8/13/2019,1:00,0
8/13/2019,7:00,0
8/13/2019,13:00,0
8/13/2019,19:00,0.06
8/14/2019,1:00,0.58
8/14/2019,7:00,0.15
8/14/2019,13:00,0.23
8/14/2019,19:00,0.6
8/15/2019,1:00,0
8/15/2019,7:00,0
8/15/2019,13:00,0.13
8/15/2019,19:00,0.28
8/16/2019,1:00,0
8/16/2019,7:00,0
8/16/2019,13:00,0.01
8/16/2019,19:00,1.07
8/17/2019,1:00,0.42
8/17/2019,7:00,0
8/17/2019,13:00,0.06
8/17/2019,19:00,1.85
8/18/2019,1:00,0
8/18/2019,7:00,0
8/18/2019,13:00,0
8/18/2019,19:00,0
8/19/2019,1:00,0
8/19/2019,7:00,0
8/19/2019,13:00,0
8/19/2019,19:00,0
8/20/2019,1:00,0
8/20/2019,7:00,0
8/20/2019,13:00,0
8/20/2019,19:00,0.34
8/21/2019,1:00,0
8/21/2019,7:00,0
8/21/2019,13:00,0
8/21/2019,19:00,0
8/22/2019,1:00,0.26
8/22/2019,7:00,0
8/22/2019,13:00,0
8/22/2019,19:00,0
8/23/2019,1:00,0
8/23/2019,7:00,0
8/23/2019,13:00,0
8/23/2019,19:00,3.88
8/24/2019,1:00,0.01
8/24/2019,7:00,0
8/24/2019,13:00,0
8/24/2019,19:00,0
8/25/2019,1:00,0
8/25/2019,7:00,0
8/25/2019,13:00,0
8/25/2019,19:00,0
8/26/2019,1:00,0
8/26/2019,7:00,0
8/26/2019,13:00,0
8/26/2019,19:00,0
8/27/2019,1:00,0.03
8/27/2019,7:00,0
8/27/2019,13:00,0
8/27/2019,19:00,0
8/28/2019,1:00,0
8/28/2019,7:00,0
8/28/2019,13:00,0
8/28/2019,19:00,0.05
8/29/2019,1:00,0
8/29/2019,7:00,0
8/29/2019,13:00,0
8/29/2019,19:00,0
8/30/2019,1:00,0
8/30/2019,7:00,0
8/30/2019,13:00,0
8/30/2019,19:00,0
8/31/2019,1:00,0
8/31/2019,7:00,0
8/31/2019,13:00,0
8/31/2019,19:00,0
9/1/2019,1:00,0
9/1/2019,7:00,0
9/1/2019,13:00,0
9/1/2019,19:00,0
9/2/2019,1:00,0
9/2/2019,7:00,0.09
9/2/2019,13:00,0
9/2/2019,19:00,0
9/3/2019,1:00,1.6
9/3/2019,7:00,0
9/3/2019,13:00,0
9/3/2019,19:00,0
9/4/2019,1:00,0
9/4/2019,7:00,0
9/4/2019,13:00,0
9/4/2019,19:00,0
9/5/2019,1:00,0
9/5/2019,7:00,0
9/5/2019,13:00,0
9/5/2019,19:00,0
9/6/2019,1:00,0
9/6/2019,7:00,0
9/6/2019,13:00,0
9/6/2019,19:00,0
9/7/2019,1:00,0
9/7/2019,7:00,0
9/7/2019,13:00,0
9/7/2019,19:00,0
9/8/2019,1:00,0
9/8/2019,7:00,0
9/8/2019,13:00,0
9/8/2019,19:00,0
9/9/2019,1:00,0
9/9/2019,7:00,0
9/9/2019,13:00,0
9/9/2019,19:00,0
9/10/2019,1:00,0
9/10/2019,7:00,0
9/10/2019,13:00,0
9/10/2019,19:00,0
9/11/2019,1:00,0
9/11/2019,7:00,0
9/11/2019,13:00,0
9/11/2019,19:00,0
9/12/2019,1:00,0
9/12/2019,7:00,0
9/12/2019,13:00,0
9/12/2019,19:00,0
9/13/2019,1:00,0.04
9/13/2019,7:00,0.06
9/13/2019,13:00,0.07
9/13/2019,19:00,0.01
9/14/2019,1:00,0.01
9/14/2019,7:00,0
9/14/2019,13:00,0
9/14/2019,19:00,1.75
9/15/2019,1:00,0
9/15/2019,7:00,1.44
9/15/2019,13:00,0
9/15/2019,19:00,0
9/16/2019,1:00,0
9/16/2019,7:00,0
9/16/2019,13:00,0
9/16/2019,19:00,0
9/17/2019,1:00,0
9/17/2019,7:00,0
9/17/2019,13:00,0
9/17/2019,19:00,0
9/18/2019,1:00,0
9/18/2019,7:00,0
9/18/2019,13:00,0
9/18/2019,19:00,0
9/19/2019,1:00,0
9/19/2019,7:00,0
9/19/2019,13:00,0
9/19/2019,19:00,0
9/20/2019,1:00,0
9/20/2019,7:00,0
9/20/2019,13:00,0
9/20/2019,19:00,0
9/21/2019,1:00,0
9/21/2019,7:00,0
9/21/2019,13:00,0
9/21/2019,19:00,0
9/22/2019,1:00,0
9/22/2019,7:00,0
9/22/2019,13:00,0
9/22/2019,19:00,0
9/23/2019,1:00,0
9/23/2019,7:00,0
9/23/2019,13:00,0
9/23/2019,19:00,0
9/24/2019,1:00,0.6
9/24/2019,7:00,0
9/24/2019,13:00,0
9/24/2019,19:00,0
9/25/2019,1:00,0
9/25/2019,7:00,0
9/25/2019,13:00,0
9/25/2019,19:00,0
9/26/2019,1:00,0
9/26/2019,7:00,0
9/26/2019,13:00,0
9/26/2019,19:00,0
9/27/2019,1:00,0
9/27/2019,7:00,0
9/27/2019,13:00,0
9/27/2019,19:00,0
9/28/2019,1:00,0
9/28/2019,7:00,0
9/28/2019,13:00,0
9/28/2019,19:00,0
9/29/2019,1:00,0
9/29/2019,7:00,0
9/29/2019,13:00,0
9/29/2019,19:00,0
9/30/2019,1:00,0
9/30/2019,7:00,0
9/30/2019,13:00,0.19
9/30/2019,19:00,0.91
10/1/2019,1:00,0.01
10/1/2019,7:00,0
10/1/2019,13:00,0
10/1/2019,19:00,0
10/2/2019,1:00,0
10/2/2019,7:00,0
10/2/2019,13:00,0
10/2/2019,19:00,0
10/3/2019,1:00,0
10/3/2019,7:00,0
10/3/2019,13:00,0.01
10/3/2019,19:00,0
10/4/2019,1:00,0
10/4/2019,7:00,0.04
10/4/2019,13:00,0
10/4/2019,19:00,0
10/5/2019,1:00,0
10/5/2019,7:00,0
10/5/2019,13:00,0
10/5/2019,19:00,0
10/6/2019,1:00,0
10/6/2019,7:00,0.07
10/6/2019,13:00,0.03
10/6/2019,19:00,0.18
10/7/2019,1:00,0.02
10/7/2019,7:00,0
10/7/2019,13:00,0
10/7/2019,19:00,0
10/8/2019,1:00,0.05
10/8/2019,7:00,0.18
10/8/2019,13:00,0.03
10/8/2019,19:00,0
10/9/2019,1:00,0
10/9/2019,7:00,0.05
10/9/2019,13:00,0.01
10/9/2019,19:00,0
10/10/2019,1:00,0
10/10/2019,7:00,0
10/10/2019,13:00,0
10/10/2019,19:00,0
10/11/2019,1:00,0
10/11/2019,7:00,0
10/11/2019,13:00,0
10/11/2019,19:00,0
10/12/2019,1:00,0
10/12/2019,7:00,0
10/12/2019,13:00,0
10/12/2019,19:00,0
10/13/2019,1:00,0
10/13/2019,7:00,0
10/13/2019,13:00,0.01
10/13/2019,19:00,0
10/14/2019,1:00,0
10/14/2019,7:00,0
10/14/2019,13:00,0
10/14/2019,19:00,0
10/15/2019,1:00,0
10/15/2019,7:00,0
10/15/2019,13:00,0
10/15/2019,19:00,0
10/16/2019,1:00,0
10/16/2019,7:00,0
10/16/2019,13:00,0
10/16/2019,19:00,7.68
10/17/2019,1:00,0
10/17/2019,7:00,0
10/17/2019,13:00,0
10/17/2019,19:00,0
10/18/2019,1:00,0
10/18/2019,7:00,0
10/18/2019,13:00,0
10/18/2019,19:00,0
10/19/2019,1:00,0
10/19/2019,7:00,0
10/19/2019,13:00,0
10/19/2019,19:00,0
10/20/2019,1:00,0
10/20/2019,7:00,0
10/20/2019,13:00,1.78
10/20/2019,19:00,1.78
10/21/2019,1:00,0.05
10/21/2019,7:00,0.01
10/21/2019,13:00,0.03
10/21/2019,19:00,0.03
10/22/2019,1:00,0.03
10/22/2019,7:00,0
10/22/2019,13:00,0.01
10/22/2019,19:00,0.01
10/23/2019,1:00,0.07
10/23/2019,7:00,0
10/23/2019,13:00,0
10/23/2019,19:00,0
10/24/2019,1:00,0
10/24/2019,7:00,0
10/24/2019,13:00,0
10/24/2019,19:00,0
10/25/2019,1:00,0
10/25/2019,7:00,0
10/25/2019,13:00,0
10/25/2019,19:00,0
10/26/2019,1:00,0
10/26/2019,7:00,0
10/26/2019,13:00,0
10/26/2019,19:00,0
10/27/2019,1:00,0
10/27/2019,7:00,0
10/27/2019,13:00,0.2
10/27/2019,19:00,0
10/28/2019,1:00,0
10/28/2019,7:00,0
10/28/2019,13:00,0
10/28/2019,19:00,0
10/29/2019,1:00,0.03
10/29/2019,7:00,0.02
10/29/2019,13:00,0.03
10/29/2019,19:00,0.04
10/30/2019,1:00,0.01
10/30/2019,7:00,0.02
10/30/2019,13:00,0.03
10/30/2019,19:00,0
10/31/2019,1:00,2.73
10/31/2019,7:00,0.36
10/31/2019,13:00,0.26
10/31/2019,19:00,0.27
11/1/2019,1:00,15.04
11/1/2019,7:00,0
11/1/2019,13:00,0
11/1/2019,19:00,0
11/2/2019,1:00,0
11/2/2019,7:00,0
11/2/2019,13:00,0
11/2/2019,19:00,0
11/3/2019,1:00,0
11/3/2019,7:00,0
11/3/2019,13:00,0
11/3/2019,19:00,0
11/4/2019,1:00,0
11/4/2019,7:00,0
11/4/2019,13:00,0
11/4/2019,19:00,0
11/5/2019,1:00,0
11/5/2019,7:00,0
11/5/2019,13:00,0
11/5/2019,19:00,0
11/6/2019,1:00,0
11/6/2019,7:00,0
11/6/2019,13:00,0
11/6/2019,19:00,0
11/7/2019,1:00,0
11/7/2019,7:00,0
11/7/2019,13:00,0
11/7/2019,19:00,0
11/8/2019,1:00,0.48
11/8/2019,7:00,0
11/8/2019,13:00,0
11/8/2019,19:00,0
11/9/2019,1:00,0
11/9/2019,7:00,0
11/9/2019,13:00,0
11/9/2019,19:00,0
11/10/2019,1:00,0
11/10/2019,7:00,0
11/10/2019,13:00,0
11/10/2019,19:00,0
11/11/2019,1:00,0
11/11/2019,7:00,0
11/11/2019,13:00,0
11/11/2019,19:00,0
11/12/2019,1:00,0
11/12/2019,7:00,0
11/12/2019,13:00,0.56
11/12/2019,19:00,0
11/13/2019,1:00,0
11/13/2019,7:00,0
11/13/2019,13:00,0
11/13/2019,19:00,0
11/14/2019,1:00,0
11/14/2019,7:00,0
11/14/2019,13:00,0
11/14/2019,19:00,0
11/15/2019,1:00,0
11/15/2019,7:00,0
11/15/2019,13:00,0
11/15/2019,19:00,0
11/16/2019,1:00,0
11/16/2019,7:00,0
11/16/2019,13:00,0
11/16/2019,19:00,0
11/17/2019,1:00,0
11/17/2019,7:00,0
11/17/2019,13:00,0
11/17/2019,19:00,0
11/18/2019,1:00,0
11/18/2019,7:00,0.07
11/18/2019,13:00,0
11/18/2019,19:00,0
11/19/2019,1:00,0.15
11/19/2019,7:00,0
11/19/2019,13:00,0
11/19/2019,19:00,0
11/20/2019,1:00,0
11/20/2019,7:00,0.19
11/20/2019,13:00,0
11/20/2019,19:00,0
11/21/2019,1:00,0
11/21/2019,7:00,0
11/21/2019,13:00,0
11/21/2019,19:00,0
11/22/2019,1:00,0
11/22/2019,7:00,0
11/22/2019,13:00,0
11/22/2019,19:00,0.13
11/23/2019,1:00,0
11/23/2019,7:00,0
11/23/2019,13:00,0
11/23/2019,19:00,0
11/24/2019,1:00,0.24
11/24/2019,7:00,2.94
11/24/2019,13:00,0.49
11/24/2019,19:00,0
11/25/2019,1:00,0
11/25/2019,7:00,0
11/25/2019,13:00,0
11/25/2019,19:00,0
11/26/2019,1:00,0
11/26/2019,7:00,0
11/26/2019,13:00,0
11/26/2019,19:00,0
11/27/2019,1:00,0
11/27/2019,7:00,0
11/27/2019,13:00,0.01
11/27/2019,19:00,0.36
11/28/2019,1:00,0
11/28/2019,7:00,0
11/28/2019,13:00,0
11/28/2019,19:00,0
11/29/2019,1:00,0
11/29/2019,7:00,0
11/29/2019,13:00,0
11/29/2019,19:00,0
11/30/2019,1:00,0
11/30/2019,7:00,0
11/30/2019,13:00,0
11/30/2019,19:00,0
12/1/2019,1:00,0
12/1/2019,7:00,0.01
12/1/2019,13:00,0.54
12/1/2019,19:00,0.99
12/2/2019,1:00,0.01
12/2/2019,7:00,0.08
12/2/2019,13:00,0.08
12/2/2019,19:00,0.35
12/3/2019,1:00,0.01
12/3/2019,7:00,0
12/3/2019,13:00,0
12/3/2019,19:00,0
12/4/2019,1:00,0
12/4/2019,7:00,0
12/4/2019,13:00,0
12/4/2019,19:00,0.01
12/5/2019,1:00,0.03
12/5/2019,7:00,0
12/5/2019,13:00,0
12/5/2019,19:00,0
12/6/2019,1:00,0
12/6/2019,7:00,0
12/6/2019,13:00,0
12/6/2019,19:00,0
12/7/2019,1:00,0
12/7/2019,7:00,0
12/7/2019,13:00,0
12/7/2019,19:00,0
12/8/2019,1:00,0
12/8/2019,7:00,0
12/8/2019,13:00,0
12/8/2019,19:00,0
12/9/2019,1:00,0
12/9/2019,7:00,0.35
12/9/2019,13:00,0.01
12/9/2019,19:00,2.7
12/10/2019,1:00,0.54
12/10/2019,7:00,0.05
12/10/2019,13:00,1.06
12/10/2019,19:00,0.34
12/11/2019,1:00,0.26
12/11/2019,7:00,1.01
12/11/2019,13:00,0
12/11/2019,19:00,0
12/12/2019,1:00,0
12/12/2019,7:00,0
12/12/2019,13:00,0
12/12/2019,19:00,0
12/13/2019,1:00,0
12/13/2019,7:00,0.05
12/13/2019,13:00,0.1
12/13/2019,19:00,0.21
12/14/2019,1:00,0.27
12/14/2019,7:00,0.33
12/14/2019,13:00,0.06
12/14/2019,19:00,0
12/15/2019,1:00,0
12/15/2019,7:00,0
12/15/2019,13:00,0
12/15/2019,19:00,0
12/16/2019,1:00,0
12/16/2019,7:00,0.14
12/16/2019,13:00,0.36
12/16/2019,19:00,0.17
12/17/2019,1:00,3.67
12/17/2019,7:00,0.64
12/17/2019,13:00,0.05
12/17/2019,19:00,0.49
12/18/2019,1:00,0.02
12/18/2019,7:00,0
12/18/2019,13:00,0
12/18/2019,19:00,0
12/19/2019,1:00,0
12/19/2019,7:00,0
12/19/2019,13:00,0
12/19/2019,19:00,0
12/20/2019,1:00,0
12/20/2019,7:00,0
12/20/2019,13:00,0
12/20/2019,19:00,0
12/21/2019,1:00,0
12/21/2019,7:00,0
12/21/2019,13:00,0
12/21/2019,19:00,0
12/22/2019,1:00,0
12/22/2019,7:00,0
12/22/2019,13:00,0
12/22/2019,19:00,0
12/23/2019,1:00,0
12/23/2019,7:00,0
12/23/2019,13:00,0
12/23/2019,19:00,0
12/24/2019,1:00,0
12/24/2019,7:00,0
